"","x","y","z.1","z.2","z.3","z.4","z.5","z.6","z.7","z.8","z.9","z.10","z.11","z.12","z.13","z.14","z.15","z.16","z.17","z.18","z.19","z.20","z.21","z.22","z.23","z.24","z.25","z.26","z.27","z.28","z.29","z.30","z.31","z.32","z.33","z.34","z.35","z.36","z.37","z.38","z.39","z.40","z.41","z.42","z.43","z.44","z.45","z.46","z.47","z.48","z.49","z.50","z.51","z.52","z.53","z.54","z.55","z.56","z.57","z.58","z.59","z.60","z.61","z.62","z.63","z.64","z.65","z.66","z.67","z.68","z.69","z.70","z.71","z.72","z.73","z.74","z.75","z.76","z.77","z.78","z.79","z.80","z.81","z.82","z.83","z.84","z.85","z.86","z.87","z.88","z.89","z.90","z.91","z.92","z.93","z.94","z.95","z.96","z.97","z.98","z.99","z.100"
"53",-2.02020202020202,0.505050505050505,3.37402131706181e-181,7.11848394158417e-170,6.09324866619834e-159,2.11607961067164e-148,2.98151374311004e-138,1.70436790325657e-128,3.95286156664217e-119,3.71947463777167e-110,1.41995098242021e-101,2.19931218190555e-93,1.38204509582284e-85,3.52354156356477e-78,3.64467236581255e-71,1.52953558540011e-64,2.60425074752487e-58,1.79898819416086e-52,5.04192537783196e-47,5.73307400833062e-42,2.64485870937836e-37,4.95042588911772e-33,3.75932960595387e-29,1.15827375255147e-25,1.44795796261929e-22,7.34460883518975e-20,1.51183620924212e-17,1.26328248714986e-15,4.28870963699621e-14,5.93117722355554e-13,3.37441212316718e-12,8.24867477268502e-12,1.1006348250186e-11,1.95923013376293e-11,5.26850895668023e-11,8.54545379386096e-11,6.35860530640052e-11,2.09930197195261e-11,3.12977110585484e-12,2.18475659355343e-13,7.33906659251364e-15,1.17452948023766e-16,8.58577390102713e-19,2.74703725545601e-21,3.7619160158964e-24,2.21370846634167e-27,5.78309999844439e-31,7.08397596071532e-35,4.24268561103299e-39,1.22928238137672e-43,2.14982479982813e-48,3.77154651692938e-52,1.03055592338692e-55,1.17057484579886e-59,5.39559507892952e-64,1.00902515682848e-68,7.65572533240307e-74,2.35663536991342e-79,2.94320246016933e-85,1.49131567774755e-91,3.0657781981574e-98,2.55701684910204e-105,8.65263091970382e-113,1.18791277709975e-120,6.61672145374959e-129,1.49528313639903e-137,1.37096772841769e-146,5.09984105994214e-156,7.69693569051371e-166,4.71331943922273e-176,1.17118356345254e-186,1.18118691205336e-197,4.83818164995811e-209,8.061573035948e-221,5.48684558623963e-233,1.54114157546629e-245,1.82985368480911e-258,9.64544668068555e-272,2.42775514312787e-285,3.07381776884894e-299,1.91291845344301e-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",-1.82828282828283,0.707070707070708,1.53031047922977e-183,3.22863706839651e-172,2.7636345011954e-161,9.59762296789864e-151,1.35228574169635e-140,7.73027528654527e-131,1.79284672693121e-121,1.68699223062132e-112,6.44027967336505e-104,9.97511952180963e-96,6.26835003461778e-88,1.59812279040431e-80,1.65306089650855e-73,6.93728293081472e-67,1.18116854394898e-60,8.15936472618203e-55,2.28677262249186e-49,2.60023167343032e-44,1.19956555425413e-39,2.24522400545564e-35,1.7049860731385e-31,5.2530439887734e-28,6.56656122852517e-25,3.33057332075226e-22,6.85479586462738e-20,5.72619271234009e-18,1.94273832040323e-16,2.68247215709986e-15,1.51919071661229e-14,3.6620040546693e-14,4.77417156675822e-14,9.14118698210186e-14,2.65886875930367e-13,4.38718613354768e-13,3.25236208958891e-13,1.05708967788333e-13,1.52943895376809e-14,1.01998643131282e-15,3.24857111835615e-17,4.96326325009157e-19,3.51181025046378e-21,1.09720059112192e-23,1.46272267368e-26,8.20791874999736e-30,1.95324066964339e-33,2.03446231709176e-37,9.79233697437437e-42,2.28969231665325e-46,2.62028656822497e-51,2.66244989189458e-56,3.6625601718628e-60,4.12582829216916e-64,1.90160673314367e-68,3.556174734135e-73,2.69815840451521e-78,8.30564745885364e-84,1.03729250672812e-89,5.25594346776365e-96,1.08049267686227e-102,9.01186482835425e-110,3.04950403408149e-117,4.18663852675318e-125,2.33197263923167e-133,5.2699102880469e-142,4.83175519538031e-151,1.79733453131645e-160,2.71254004132082e-170,1.66092142689811e-180,4.12623564267835e-191,4.15917585537869e-202,1.70118269875385e-213,2.82418828714651e-225,1.90421118294522e-237,5.22316093611537e-250,5.85294591413835e-263,2.70752747580515e-276,5.29834791099449e-290,4.60912487410275e-304,1.91751817807446e-318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",-1.63636363636364,0.909090909090908,3.76697520644848e-186,7.94753469924229e-175,6.8028955400276e-164,2.36252749379091e-153,3.3287535353615e-143,1.90286558683922e-133,4.41322721072844e-124,4.15265803629596e-115,1.58532300511709e-106,2.45544986123053e-98,1.54300062822687e-90,3.9338959576449e-83,4.06912832683459e-76,1.70766106016762e-69,2.90752709649639e-63,2.00848099341049e-57,5.62903087064178e-52,6.40061402500014e-47,2.95278646464759e-42,5.52669386327903e-38,4.19684485162452e-34,1.29302542850837e-30,1.61630524788886e-27,8.19755666129193e-25,1.68701929197136e-22,1.40898434875738e-20,4.77812050782799e-19,6.58977328088869e-18,3.71934163959615e-17,8.87295072131994e-17,1.14458847526656e-16,2.38937835361591e-16,7.41095921526269e-16,1.23710058360065e-15,9.13881448130128e-16,2.93250298329729e-16,4.13660500440686e-17,2.64653448500155e-18,7.9908659341374e-20,1.16016815403862e-21,7.91098616925438e-24,2.41511139645446e-26,3.16578090059896e-29,1.73963411142458e-32,3.97927142824668e-36,3.82381286768064e-40,1.58965449922044e-44,3.011916069564e-49,2.74934946328898e-54,1.24983180927295e-59,9.49943128640669e-65,7.9146499887232e-69,3.63742364775642e-73,6.80214294420705e-78,5.16095433372828e-83,1.58867867859166e-88,1.98410117959027e-94,1.00534068989858e-100,2.06673313509437e-107,1.72376175714525e-114,5.83299733206489e-122,8.00807280657664e-130,4.46052471501295e-138,1.00801175703644e-146,9.24202155768666e-156,3.43787550097611e-165,5.18842145208242e-175,3.17689349294564e-185,7.89211378633528e-196,7.9544433116627e-207,3.25280821017313e-218,5.39704416128737e-230,3.63366820293393e-242,9.92972231373389e-255,1.10208927216535e-267,4.97641371114663e-281,9.18116040053268e-295,6.99485748971093e-309,2.47032822920623e-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",-1.44444444444444,1.11111111111111,5.03254240803122e-189,1.06176183737526e-177,9.08842185612554e-167,3.15625105964395e-156,4.44709394059267e-146,2.54215932203917e-136,5.89591110548444e-127,5.54779992387454e-118,2.11793368231516e-109,3.28039114040401e-101,2.06139212913838e-93,5.25553959225768e-86,5.43620385620194e-79,2.28137086934482e-72,3.88434506279467e-66,2.68325222956154e-60,7.52015915153309e-55,8.55095260495656e-50,3.94479184004419e-45,7.38339655894101e-41,5.60675566190069e-37,1.72739709347551e-33,2.15924465427173e-30,1.0950900675828e-27,2.25350378686436e-25,1.88184730782259e-23,6.37958599000589e-22,8.7908294673856e-21,4.94893539809658e-20,1.17179541057924e-19,1.51296728193321e-19,3.47510378867426e-19,1.13497913112969e-18,1.90992958951586e-18,1.40685094855028e-18,4.46892304764109e-19,6.17399811469995e-20,3.80877619456806e-21,1.09234572681616e-22,1.50167163654785e-24,9.8094950585196e-27,2.91545002883497e-29,3.762148604022e-32,2.04268547410055e-35,4.59580903202278e-39,4.27278109199736e-43,1.65724650799298e-47,2.75392644852146e-52,2.05865751891798e-57,7.34181366342782e-63,1.35230970926227e-68,9.24881314353508e-74,3.77984759354695e-78,7.06144286207614e-83,5.35764691230628e-88,1.64922575738493e-93,2.05971844136799e-99,1.04365582838622e-105,2.14549963451318e-112,1.78945706896349e-119,6.05530215751169e-127,8.31327317354496e-135,4.63052231556514e-143,1.04642862227554e-151,9.59424801075843e-161,3.56889673573045e-170,5.3861538710443e-180,3.29795951696389e-190,8.1928277177617e-201,8.25742512407273e-212,3.37659343548915e-223,5.60194383394146e-235,3.77077961873773e-247,1.02984754846969e-259,1.14132125033615e-272,5.13391882288828e-286,9.37966158986623e-300,6.97218701294483e-314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",-1.25252525252525,1.31313131313131,3.64891370834585e-192,7.69844940679003e-181,6.58968453087793e-170,2.2884829722534e-159,3.22442622119623e-149,1.8432273289341e-139,4.2749107886955e-130,4.02250794198823e-121,1.5356366354102e-112,2.37849213712925e-104,1.49464026906519e-96,3.81059983226518e-89,3.94159246752672e-82,1.65413827689249e-75,2.81639542797728e-69,1.94552669882941e-63,5.45258616833381e-58,6.19997190268029e-53,2.8602162826963e-48,5.35340705580775e-44,4.06522400048826e-40,1.25245694522461e-36,1.56555437237724e-33,7.93975890374535e-31,1.63379211561909e-28,1.36420570794234e-26,4.62363246412195e-25,6.36707025647112e-24,3.57752731209064e-23,8.42667585958388e-23,1.10051847834556e-22,2.79617857981558e-22,9.51735091170533e-22,1.61098393438357e-21,1.18416550157066e-21,3.7326013768261e-22,5.07160802039056e-23,3.03343107049468e-24,8.29484388556705e-26,1.07787604991157e-27,6.70488017748654e-30,1.9290973185623e-32,2.44437196986114e-35,1.31345229154854e-38,2.92965683678513e-42,2.6878863272523e-46,1.01409271332405e-50,1.58778039784424e-55,1.05639562950288e-60,3.12349585850847e-66,4.35914245951575e-72,3.43085071713476e-78,2.22424704070225e-83,3.97988688225628e-88,3.01856726362776e-93,9.2919235380242e-99,1.16046852405439e-104,5.88007425968062e-111,1.20879861298433e-117,1.00820022913692e-124,3.41162530655408e-132,4.68379155610916e-140,2.60888831820665e-148,5.89569643433403e-157,5.40550703699064e-166,2.01075639674552e-175,3.03461907265656e-185,1.85810656605946e-195,4.61592545444559e-206,4.65231108534773e-217,1.90239479968114e-228,3.15613001510374e-240,2.12438124368713e-252,5.80144213374356e-265,6.42794432991624e-278,2.88973612430805e-291,5.27155647285456e-305,3.9032668218396e-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",-1.06060606060606,1.51515151515152,1.4358901265742e-195,3.02942967690459e-184,2.59311775437028e-173,9.00544750074916e-163,1.26884933348008e-152,7.25331452657234e-143,1.68222724365083e-133,1.5829037638044e-124,6.04290907585987e-116,9.35964348894095e-108,5.88158331826321e-100,1.4995153020868e-92,1.551062342707e-85,6.50922544330134e-79,1.10828405775716e-72,7.65587058328786e-67,2.14565467088308e-61,2.43975860025897e-56,1.12552660637117e-51,2.10662261312818e-47,1.59970611344424e-43,4.92852644852841e-40,6.16055077937943e-37,3.12429890832466e-34,6.42877992123026e-32,5.36760284611362e-30,1.81888969771852e-28,2.50352144127065e-27,1.40463763466472e-26,3.29750429655842e-26,4.39852957346798e-26,1.23909294457504e-25,4.35941298477359e-25,7.41279860994203e-25,5.4418321478551e-25,1.70558155306731e-25,2.28750778683413e-26,1.33372668151323e-27,3.49515121680375e-29,4.29554195781431e-31,2.5315525178421e-33,7.00511537149791e-36,8.67731992837976e-39,4.60751377178181e-42,1.02067002418683e-45,9.30489848578785e-50,3.47308331240703e-54,5.31318143635884e-59,3.35948301933559e-64,8.96368527553653e-70,1.05100693568536e-75,5.75556369769655e-82,2.17924943546945e-88,1.23617128197155e-93,9.23125587995886e-99,2.84127347435381e-104,3.54846349784314e-110,1.79800039975339e-116,3.6962464987217e-123,3.08285973131777e-130,1.04320173435751e-137,1.43220284621858e-145,7.97742006398949e-154,1.80277732289943e-162,1.65288793074587e-171,6.14846106852794e-181,9.27921300052285e-191,5.68169032317563e-201,1.41145058007239e-211,1.42257609059384e-222,5.81710721138442e-234,9.65073576275873e-246,6.49584613201413e-258,1.77391733739449e-270,1.96541559477656e-283,8.83489586157823e-297,1.61131824642359e-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",-0.86868686868687,1.71717171717172,3.06662231054087e-199,6.46993558671318e-188,5.53810671041443e-177,1.92328825329203e-166,2.70987423259555e-156,1.54908621260036e-146,3.59272303768559e-137,3.38059843634252e-128,1.29058059591644e-119,1.99893362633541e-111,1.25612631764391e-103,3.20250602061072e-96,3.31259464376523e-89,1.3901713636443e-82,2.3669554682896e-76,1.63505945580215e-70,4.58246059731759e-65,5.21057541259747e-60,2.40377852906724e-55,4.49909510562487e-51,3.4164742833879e-47,1.05257750476416e-43,1.31569290980962e-40,6.672417873679e-38,1.37293342937015e-35,1.14624742700043e-33,3.88370856696574e-32,5.34357409187071e-31,2.99484410208861e-30,7.01824171173638e-30,9.64889282455595e-30,3.01352813210492e-29,1.08898266784905e-28,1.85880311347409e-28,1.36384221500002e-28,4.2574669761217e-29,5.65373877261307e-30,3.22938291321714e-31,8.1580598096504e-33,9.50919786255886e-35,5.29182410408849e-37,1.39889212630176e-39,1.68444905971169e-42,8.81110683795191e-46,1.93710505234799e-49,1.7578927907452e-53,6.52994324558282e-58,9.90225166801358e-63,6.14033233513998e-68,1.56866356890164e-73,1.68107487723744e-79,7.83638181945727e-86,1.6916485966948e-92,3.76616729110703e-99,1.54060085827822e-104,4.71541607612453e-110,5.88882883632878e-116,2.98385849249527e-122,6.13407898875544e-129,5.11613744104394e-136,1.73123784959452e-143,2.37680181505014e-151,1.32388694358982e-159,2.99178599160504e-168,2.74303814018736e-177,1.02036338237562e-186,1.53992503685669e-196,9.42900773910551e-207,2.34236247431205e-217,2.36082562423837e-228,9.65373606954944e-240,1.60158002441005e-251,1.07801201366129e-263,2.94388169981086e-276,3.26166279349212e-289,1.46615580065481e-302,2.67389646684557e-316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",-0.676767676767678,1.91919191919192,3.55451898185802e-203,7.49929613664346e-192,6.41921417612164e-181,2.22928156810411e-170,3.1410126186068e-160,1.79554433785581e-150,4.16432180695435e-141,3.91844837625374e-132,1.49591071461818e-123,2.31696201255413e-115,1.45597477717681e-107,3.71202153789391e-100,3.83962509964931e-93,1.61134618980814e-86,2.74353555759973e-80,1.89519558936636e-74,5.31152460239761e-69,6.03957105587718e-64,2.78621595559675e-59,5.21489220709421e-55,3.9600256584863e-51,1.22003775522547e-47,1.52500866967312e-44,7.73388848866345e-42,1.59131828227613e-39,1.32852279853888e-37,4.50084439239188e-36,6.1909614385323e-35,3.46700235688158e-34,8.12153680987394e-34,1.16078954602052e-33,4.01188011516072e-33,1.48186859872752e-32,2.53811694813062e-32,1.86250469695973e-32,5.7988026074129e-33,7.64393132098645e-34,4.29615497202931e-35,1.05250437222906e-36,1.16894641370625e-38,6.13593594707239e-41,1.54006125004679e-43,1.79098412474898e-46,9.19000286066943e-50,2.00115434503597e-53,1.80732434602522e-57,6.69277813483751e-62,1.01116623600373e-66,6.22495847086965e-72,1.56445535785579e-77,1.6156424339208e-83,6.96387602860964e-90,1.29374227146736e-96,1.11038922502608e-103,1.82303468677635e-110,4.25567556405032e-116,5.30402244657388e-122,2.68749817768074e-128,5.52483442681041e-135,4.60799612954715e-142,1.55928909303738e-149,2.14073482012907e-157,1.19239679981491e-165,2.69463798199611e-174,2.47059608506355e-183,9.19019586537361e-193,1.38697771258557e-202,8.49250662145854e-213,2.10971602937547e-223,2.12634538047632e-234,8.69491440142148e-246,1.44250893743178e-257,9.70942288587981e-270,2.65149023988176e-282,2.93770636735874e-295,1.32053079676711e-308,2.42092166462211e-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",-0.484848484848486,2.12121212121212,2.23605689397817e-207,4.7176152128881e-196,4.03816330129644e-185,1.40238396266299e-174,1.9759306243756e-164,1.12953097394704e-154,2.61966823264531e-145,2.46499554922593e-136,9.41039129038124e-128,1.45754147472261e-119,9.159164480069e-112,2.33513768162147e-104,2.41540979779145e-97,1.0136566031014e-90,1.72588790027118e-84,1.19221894194537e-78,3.34134378151641e-73,3.79933886083119e-68,1.7527365994762e-63,3.28055339179905e-59,2.49114815746723e-55,7.67492901237675e-52,9.59339669241723e-49,4.86514447535363e-46,1.00103596240826e-43,8.35697413933081e-42,2.83101036441217e-40,3.89326197312768e-39,2.17902221290963e-38,5.10877676298587e-38,7.65382064242974e-38,2.9179840419467e-37,1.09762243256417e-36,1.88611079923212e-36,1.38500925269241e-36,4.30548966368663e-37,5.64520867467983e-38,3.13349282118992e-39,7.48732031088062e-41,7.96976457081847e-43,3.95149089020865e-45,9.37143119961736e-48,1.04525284360492e-50,5.23378079330396e-54,1.12554190032207e-57,1.01044828072329e-61,3.73049623387598e-66,5.62403976353626e-71,3.45221416545084e-76,8.62419805708599e-82,8.78454655391076e-88,3.6690985436386e-94,6.36873462568551e-101,4.72628923726548e-108,1.64182534977436e-115,2.32579491119329e-122,2.59462550803832e-128,1.3137170827317e-134,2.70066460708124e-141,2.25249312004556e-148,7.62215907800072e-156,1.04643977923853e-163,5.82870625653503e-172,1.31720021952393e-180,1.20768345407539e-189,4.49237637555593e-199,6.77986193149366e-209,4.15133003321042e-219,1.03127708943894e-229,1.03940589264452e-240,4.25027153279623e-252,7.0513110826733e-264,4.74618618606408e-276,1.29610852150725e-288,1.43601727225036e-301,6.45505093273984e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",-0.292929292929294,2.32323232323232,7.63424908960225e-212,1.61066785634519e-200,1.37869231248606e-189,4.78795889093978e-179,6.74613718534574e-169,3.85639597305962e-159,8.94395837886134e-150,8.41588156392121e-141,3.21285523321471e-132,4.97627527331401e-124,3.12708244942116e-116,7.97252637989734e-109,8.24658794854813e-102,3.46078263442196e-95,5.89245194800206e-89,4.07042237941198e-83,1.14078712519555e-77,1.29715376747478e-72,5.98411666232627e-68,1.12003201007042e-63,8.50516474611902e-60,2.62033737994635e-56,3.27532591339243e-53,1.66102516635705e-50,3.4176399518299e-48,2.85309543004734e-46,9.66460407358601e-45,1.32888226048951e-43,7.43474453206518e-43,1.74664493189338e-42,2.76478770567412e-42,1.15786755648188e-41,4.42288593748462e-41,7.62444219107258e-41,5.6052750280388e-41,1.74129101533627e-41,2.27461849865113e-42,1.2507235704821e-43,2.92976499553294e-45,3.00792472171549e-47,1.41384539417705e-49,3.15961049690263e-52,3.35694373769715e-55,1.6301616721615e-58,3.44915289304184e-62,3.0721778922358e-66,1.13001960793765e-70,1.70030902951667e-75,1.04210472442315e-80,2.59729723907229e-86,2.6324098061133e-92,1.08682549325764e-98,1.83676078594947e-105,1.28531073912499e-112,3.81861604181608e-120,5.58228604371219e-128,7.19081264315357e-135,3.4861856173504e-141,7.16480378177329e-148,5.97580354538007e-155,2.02213823297787e-162,2.77617649303912e-170,1.54634003936747e-178,3.49449663384896e-187,3.20395161074779e-196,1.1918153284239e-205,1.79867907293969e-215,1.10133665417814e-225,2.73595028594362e-236,2.75751578100909e-247,1.12758556625216e-258,1.8706937968119e-270,1.25915038030298e-282,3.43854088679745e-295,3.80971494952524e-308,1.71440779106913e-321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",-0.101010101010102,2.52525252525252,1.41459222632321e-216,2.98449553051446e-205,2.55465521840008e-194,8.87187377084206e-184,1.25002906051559e-173,7.14572932919902e-164,1.65727550125399e-154,1.55942522787533e-145,5.95327710351671e-137,9.22081559147135e-129,5.79434396150705e-121,1.47727348981634e-113,1.52805587023185e-106,6.41267544603206e-100,1.0918449883263e-93,7.54231053522596e-88,2.11382746771432e-82,2.40356778959163e-77,1.10882993445855e-72,2.07536875996207e-68,1.57596824809194e-64,4.85536304922477e-61,6.06901888159756e-58,3.07778990123652e-55,6.33266068616695e-53,5.28651144536121e-51,1.79068116956002e-49,2.46188647977778e-48,1.37703557843671e-47,3.24543178610534e-47,5.46960271702821e-47,2.50388328936913e-46,9.69143304550595e-46,1.67603558464194e-45,1.23407579180074e-45,3.83367067404591e-46,4.99550531314362e-47,2.72768315498396e-48,6.29132109426568e-50,6.26949603345086e-52,2.8088612989886e-54,5.91338242455238e-57,5.94904842531982e-60,2.78257585392956e-63,5.76517831708885e-67,5.08185862944847e-71,1.86012491860388e-75,2.792468732375e-80,1.709342646106e-85,4.25550999069193e-91,4.30491820431108e-97,1.76994720328523e-103,2.96220541408065e-110,2.02643828139387e-117,5.7221953743037e-125,6.82132478564435e-133,4.55336014854736e-141,5.10494610084949e-148,1.03171820498214e-154,8.60420797268497e-162,2.91155594569145e-169,3.99725053477981e-177,2.22648256137731e-185,5.03151675438798e-194,4.6131783483722e-203,1.71602362841537e-212,2.58981044754578e-222,1.58574879541135e-232,3.93933122423538e-243,3.97038209100008e-254,1.62354303422566e-265,2.69350014169078e-277,1.81297534211739e-289,4.95094941088859e-302,5.48538073493818e-315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0.0909090909090899,2.72727272727273,1.42258319161676e-221,3.00135480604847e-210,2.56908634605746e-199,8.92199056980961e-189,1.25709041599859e-178,7.18609521817384e-169,1.66663737245014e-159,1.56823434724989e-150,5.98690688309053e-142,9.27290353793561e-134,5.8270759309862e-126,1.48561853552449e-118,1.53668778160297e-111,6.44890031946933e-105,1.09801276151519e-98,7.58491660245639e-93,2.12576833498676e-87,2.41714533614333e-82,1.11509357658753e-77,2.08709209004011e-73,1.58487028617673e-69,4.88278719762386e-66,6.10329257833272e-63,3.09516481227743e-60,6.3683791394889e-58,5.31626455525439e-56,1.80070045605179e-54,2.47543650300308e-53,1.38446910755883e-52,3.2773103796631e-52,5.92424495582306e-52,2.94850969434288e-51,1.15442196714753e-50,2.00295726654525e-50,1.47752128852254e-50,4.5923308717561e-51,5.97514662302619e-52,3.24606998931767e-53,7.39873541472292e-55,7.19840115970313e-57,3.09372850921331e-59,6.14986370599344e-62,5.83316762380869e-65,2.60926272634819e-68,5.26381965500696e-72,4.57670432558223e-76,1.66433951821354e-80,2.49106969388124e-85,1.52268939761564e-90,3.78770784440751e-96,3.82844822716964e-102,1.57162298331972e-108,2.62112321257952e-115,1.77842827428874e-122,4.92640853548482e-130,5.61810361115124e-138,2.69435179332712e-146,9.50860603704787e-155,8.11491379699015e-162,6.72391739121694e-169,2.27520747095105e-176,3.12361235147763e-184,1.73986302735433e-192,3.93182957019527e-201,3.60492311327349e-210,1.34096988536799e-219,2.02378205140277e-229,1.23916789092686e-239,3.07835186690146e-250,3.10261626311156e-261,1.26870182928189e-272,2.10480934894069e-284,1.4167318539055e-296,3.86887100630732e-309,4.29837111881884e-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0.282828282828282,2.92929292929293,7.76435785523537e-227,1.63811810105527e-215,1.40218905079399e-204,4.86955898045984e-194,6.8611100588003e-184,3.92211964672585e-174,9.09638821034223e-165,8.55931149876945e-156,3.26761118393032e-147,5.06108477967989e-139,3.18037658614552e-131,8.10840026910849e-124,8.38713257616852e-117,3.51976390701208e-110,5.99287551316188e-104,4.13979349151291e-98,1.16022921879395e-92,1.31926069448616e-87,6.08610109204263e-83,1.1391198888087e-78,8.65010720156637e-75,2.66498910895476e-71,3.33112972768218e-68,1.68931437077768e-65,3.47579401017038e-63,2.90153437710108e-61,9.82769790063038e-60,1.35093077295753e-58,7.55561078867586e-58,1.79870302038782e-57,3.51213349200393e-57,1.88956771903692e-56,7.47363368893069e-56,1.30099315295404e-55,9.6171479691454e-56,2.99190062866505e-56,3.88989157374279e-57,2.10566050340354e-58,4.75673485542843e-60,4.54140484670828e-62,1.88496478423315e-64,3.55409996202234e-67,3.17201671128075e-70,1.34779434447026e-73,2.6301658144296e-77,2.24629020917588e-81,8.09800765548814e-86,1.20719147417564e-90,7.36555526812403e-96,1.83057859302777e-101,1.84924255601916e-107,7.58641639971557e-114,1.26363977156152e-120,8.54871873911293e-128,2.35173216188407e-135,2.63868393978657e-143,1.21614324927629e-151,2.35565679205238e-160,5.35795572825275e-169,2.85887351879351e-176,9.6494838287697e-184,1.32475142414308e-191,7.37891122868988e-200,1.66752329868636e-208,1.52887941199032e-217,5.68717053156931e-227,8.58303662941598e-237,5.25541937208551e-247,1.30555594232723e-257,1.31584668491499e-268,5.38067538693754e-280,8.92668048284201e-292,6.00848366428741e-304,1.64082199962348e-316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0.474747474747474,3.13131313131313,2.29993138035998e-232,4.85237710004911e-221,4.15351618151346e-210,1.44244401356001e-199,2.03237442451531e-189,1.16179679256367e-179,2.69450083074991e-170,2.53540981430159e-161,9.67920546622874e-153,1.49917712674962e-144,9.42080213903138e-137,2.40184243958984e-129,2.48440756413057e-122,1.04261235771496e-115,1.77518896917992e-109,1.22627538480141e-103,3.43679105914892e-98,3.90786858854877e-93,1.80280386811767e-88,3.37426149252502e-84,2.56230456383249e-80,7.89413605283433e-77,9.86734935917912e-74,5.00401895859504e-71,1.02958290050372e-68,8.59472527579081e-67,2.91103778149752e-65,4.00136772180065e-64,2.23819103465475e-63,5.36584367032796e-63,1.13930661378941e-62,6.58708442252344e-62,2.62910908979479e-61,4.59210932116911e-61,3.40231796572076e-61,1.05976625778479e-61,1.37759435332373e-62,7.43892053748472e-64,1.66937125635767e-65,1.57071307237192e-67,6.33691066161845e-70,1.14021285422071e-72,9.58210799774617e-76,3.84587201519007e-79,7.20834806637476e-83,6.01622813642613e-87,2.14400729461777e-91,3.1788903953342e-96,1.93480296509975e-101,4.80323303830883e-107,4.84952961748519e-113,1.98872985244164e-119,3.31085333592772e-126,2.23748061797431e-133,6.1401430276003e-141,6.84925591746195e-149,3.11357372937815e-157,5.80315174998281e-166,4.57322983276221e-175,8.05205841455005e-184,2.22325657119727e-191,3.0492657976252e-199,1.6984430528072e-207,3.8382265162083e-216,3.5191025531623e-225,1.30904610140741e-234,1.97560290756285e-244,1.20966765496151e-254,3.00506711902864e-265,3.02875386517102e-276,1.23849849395387e-287,2.05470122967092e-299,1.38300444349692e-311,4.94065645841247e-324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
