"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"138","PAK",94.6593822446049,191.740591456701,36.6242473320536,249.775726369252,58.0351349125512,155.116344124647,0.146628528978476,0.255755940608082,0.613094376240332,0.80899064171123,5.37859947246665,"PAKISTAN"
"139","PAN",94.6593822446049,151.517493967139,0,246.176876211744,94.6593822446049,151.517493967139,0,0,1,1,19.1083765893249,"PANAMA"
"140","PER",94.6593822446049,252.201336987465,52.5935339338651,294.267185298205,42.0658483107397,199.6078030536,0.178727145130259,0.303254482377274,0.44439174768793,0.791462112920999,7.94053471669692,"PERU"
"141","PHL",94.6593822446049,202.119251536197,0,296.778633780801,94.6593822446049,202.119251536197,0,0,1,1,19.3620046793605,"PHILIPPINES"
"142","PLW",94.6593822446049,0.230660634782138,0,94.890042879387,94.6593822446049,0.230660634782138,0,0,1,1,22.8300709809215,"PALAU"
"143","PNG",94.6593822446049,288.333585073294,0,382.992967317899,94.6593822446049,288.333585073294,0,0,1,1,21.1780100769806,"PAPUA NEW GUINEA"
"144","POL",94.6593822446049,6.55997085554741,0.0502705163274588,101.169082583825,94.6091117282774,6.50970033921995,0.000496896038231903,0.000993298510369222,0.999468932554434,0.992336777489652,6.44177779345315,"POLAND"
"145","PRI",94.6593822446049,31.0192222248589,0,125.678604469464,94.6593822446049,31.0192222248589,0,0,1,1,11.0608365871382,"PUERTO RICO"
"146","PRK",94.6593822446049,64.9161119093145,9.42572181139852,150.149772342521,85.2336604332064,55.490390097916,0.0627754652194651,0.118134953758086,0.900424853956452,0.854801504061643,8.35355293638507,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF"
"147","PRT",94.6593822446049,46.3246132408223,41.5551637766628,99.4288317087644,53.1042184679421,4.76944946415954,0.417938771506251,0.589501859889595,0.561003222382309,0.102957135105806,2.32806777076628,"PORTUGAL"
"148","PRY",94.6593822446049,33.4965215634427,7.13212950395821,121.023774304089,87.5272527406467,26.3643920594845,0.0589316400432012,0.111303955448525,0.924654806160382,0.787078503346985,5.42897312214438,"PARAGUAY"
"149","PSE",94.6593822446049,26.644927455474,5.5171891669386,115.78712053314,89.1421930776663,21.1277382885354,0.0476494202596521,0.090964437794167,0.941715347849177,0.79293660393115,6.57111837580367,"PALESTINIAN TERRITORY, Occupied"
